Iteration	Score
1	2.365158996582031
2	2.1171141052246094
3	1.968807373046875
4	1.5055392456054688
5	1.0776428985595703
6	0.97302734375
7	1.175279541015625
8	0.7056147766113281
9	0.5876950454711914
10	0.7043112182617187
11	0.5151449584960938
12	0.5925471878051758
13	0.49875625610351565
14	0.5281963348388672
15	0.49951560974121095
16	0.5810777282714844
17	0.5572731018066406
18	0.4548955535888672
19	0.4171466827392578
20	0.40019515991210936
21	0.3453403091430664
22	0.43612300872802734
23	0.4770195007324219
24	0.6369292449951172
25	0.739947509765625
26	0.4275399780273437
27	0.3654909515380859
28	0.4365818786621094
29	0.3550430679321289
30	0.4698976516723633
31	0.5692893218994141
32	0.6102118682861328
33	0.4538197326660156
34	0.3625716018676758
35	0.36102142333984377
36	0.25669166564941404
37	0.47785110473632814
38	0.387374267578125
39	0.23507572174072267
40	0.36414772033691406
41	0.3278302001953125
42	0.3808075714111328
43	0.300059814453125
44	0.37220287322998047
45	0.3262144470214844
46	0.3890576934814453
47	0.3289574432373047
48	0.31283580780029296
49	0.27389822006225584
50	0.4525715637207031
51	0.44940628051757814
52	0.44882759094238284
53	0.16722015380859376
54	0.4159103012084961
55	0.3894068145751953
56	0.22203689575195312
57	0.358699951171875
58	0.4305447769165039
59	0.4318265151977539
60	0.36785167694091797
61	0.23405298233032226
62	0.35841209411621094
63	0.26207054138183594
64	0.28933815002441404
65	0.25508478164672854
66	0.2181241989135742
67	0.24860172271728515
68	0.26535537719726565
69	0.23854778289794923
70	0.2680468940734863
71	0.23603723526000978
72	0.3836701965332031
73	0.2819734191894531
74	0.3730210876464844
75	0.4503919219970703
76	0.33275691986083983
77	0.44803783416748044
78	0.2627697372436523
79	0.26105239868164065
80	0.3923931121826172
81	0.4113853073120117
82	0.24615850448608398
83	0.4330683517456055
84	0.39267845153808595
85	0.3980061340332031
86	0.3163681411743164
87	0.21286609649658203
88	0.33968284606933596
89	0.4052791976928711
90	0.3216175842285156
91	0.15492676734924316
92	0.273663330078125
93	0.24335380554199218
94	0.22935699462890624
95	0.2586929702758789
96	0.3765535736083984
97	0.36790454864501954
98	0.2798957061767578
99	0.32893375396728514
100	0.18119173049926757
101	0.3443975067138672
102	0.3080677795410156
103	0.3774707794189453
104	0.2505571746826172
105	0.2934332275390625
106	0.3550528335571289
107	0.29978023529052733
108	0.20552886962890626
109	0.24335115432739257
110	0.3054011726379395
111	0.3586599349975586
112	0.32794143676757814
113	0.3446240997314453
114	0.33495162963867187
115	0.28861064910888673
116	0.15313733100891114
117	0.16849971771240235
118	0.261892147064209
119	0.33585769653320313
120	0.32555015563964845
121	0.2619841766357422
122	0.2326600456237793
123	0.13820111274719238
124	0.22388582229614257
125	0.3153336715698242
126	0.3015639495849609
127	0.32915855407714845
128	0.36775856018066405
129	0.1882581329345703
130	0.2496319580078125
131	0.2157487678527832
132	0.24204805374145508
133	0.30198333740234373
134	0.27337223052978515
135	0.17687082290649414
136	0.22151702880859375
137	0.234598388671875
138	0.1968142318725586
139	0.3086833953857422
140	0.21423694610595703
141	0.4215215301513672
142	0.15210275650024413
143	0.2391335105895996
144	0.2616791534423828
145	0.14855224609375
146	0.28450157165527346
147	0.3392340087890625
148	0.17366329193115235
149	0.20565181732177734
150	0.19719715118408204
151	0.22977910995483397
152	0.22449819564819337
153	0.3715142059326172
154	0.2945637512207031
155	0.18952117919921874
156	0.2047240447998047
157	0.2549712562561035
158	0.1388555908203125
159	0.19586292266845703
160	0.2210092544555664
161	0.20663408279418946
162	0.20959854125976562
163	0.16738656997680665
164	0.1621212387084961
165	0.32450897216796876
166	0.20538970947265625
167	0.13968652725219727
168	0.1911396598815918
169	0.11516263961791992
170	0.20156200408935546
171	0.1370682430267334
172	0.1872870445251465
173	0.280732536315918
174	0.0694877004623413
175	0.15682249069213866
176	0.21113082885742188
177	0.1591672706604004
178	0.18763309478759765
