Iteration	Score
1	2.365158996582031
2	2.0468618774414065
3	1.95697265625
4	1.7361782836914061
5	1.602783203125
6	1.53466064453125
7	1.5653280639648437
8	1.347305450439453
9	1.2405450439453125
10	1.314569854736328
11	1.1470370483398438
12	1.1098605346679689
13	1.0514595794677735
14	1.032150115966797
15	0.9837483215332031
16	1.1065739440917968
17	1.034110336303711
18	0.8565467834472656
19	0.8943717956542969
20	0.9176008605957031
21	0.8210016632080078
22	0.8670288848876954
23	0.9072324371337891
24	0.9136172485351562
25	0.8585167694091796
26	0.701510238647461
27	0.7489718627929688
28	0.7486871337890625
29	0.7464180755615234
30	0.8616941833496093
31	0.8831089019775391
32	0.8201700592041016
33	0.7419764709472656
34	0.680128173828125
35	0.7120890808105469
36	0.5911985015869141
37	0.7760710144042968
38	0.7061517333984375
39	0.5580600738525391
40	0.6847946166992187
41	0.6343827056884765
42	0.6779267883300781
43	0.5865910720825195
44	0.6852082824707031
45	0.6279511260986328
46	0.6540825653076172
47	0.5790769958496094
48	0.5769802856445313
49	0.5872943878173829
50	0.6891345977783203
51	0.67864013671875
52	0.6095328521728516
53	0.47588539123535156
54	0.6434932708740234
55	0.6737152099609375
56	0.5324264526367187
57	0.6538208770751953
58	0.6829885101318359
59	0.6934844970703125
60	0.578188819885254
61	0.5044808959960938
62	0.6368037414550781
63	0.4331472778320313
64	0.5284716796875
65	0.4981308746337891
66	0.468692512512207
67	0.5600275802612305
68	0.5184282684326171
69	0.48512481689453124
70	0.47222900390625
71	0.48392280578613284
72	0.5314608001708985
73	0.5403152465820312
74	0.5509183883666993
75	0.5688445281982422
76	0.5045080184936523
77	0.5873656463623047
78	0.5141325378417969
79	0.5329994964599609
80	0.5999144744873047
81	0.5549805450439453
82	0.47727748870849607
83	0.5997145080566406
84	0.5606371307373047
85	0.6034660339355469
86	0.5020420837402344
87	0.3962847137451172
88	0.575399055480957
89	0.60959228515625
90	0.5371979522705078
91	0.404771728515625
92	0.49725143432617186
93	0.5069369125366211
94	0.5331275939941407
95	0.4579254913330078
96	0.5001388549804687
97	0.48258094787597655
98	0.4681623077392578
99	0.5961160278320312
100	0.4034376907348633
101	0.5807953643798828
102	0.44928630828857424
103	0.630301742553711
104	0.5426921081542969
105	0.4626999282836914
106	0.5975083160400391
107	0.49286594390869143
108	0.4859129333496094
109	0.522332534790039
110	0.5096251678466797
111	0.5258908462524414
112	0.4950000762939453
113	0.6055624389648437
114	0.5821535873413086
115	0.4500011444091797
116	0.36159477233886717
117	0.37396831512451173
118	0.4676105499267578
119	0.5226680755615234
120	0.49052871704101564
121	0.44939857482910156
122	0.3953350830078125
123	0.3451050567626953
124	0.4944529342651367
125	0.4847654724121094
126	0.5358346557617187
127	0.5131179046630859
128	0.5651056289672851
129	0.38108589172363283
130	0.36033905029296875
131	0.3760052490234375
132	0.4284056091308594
133	0.5403101348876953
134	0.4287249755859375
135	0.400514030456543
136	0.42006965637207033
137	0.4128806686401367
138	0.4453460693359375
139	0.5427730560302735
140	0.42627246856689455
141	0.5459223175048828
142	0.397210693359375
143	0.40728511810302737
144	0.460648193359375
145	0.3625948715209961
146	0.40513694763183594
147	0.46653270721435547
148	0.394666748046875
149	0.5380492401123047
150	0.43703102111816405
151	0.4257444763183594
152	0.2987518310546875
153	0.5128097534179688
154	0.4790327835083008
155	0.4182689666748047
156	0.44018890380859377
157	0.39579559326171876
158	0.3150101470947266
159	0.37676761627197264
160	0.46907073974609376
161	0.4139635467529297
162	0.3842539978027344
163	0.376682014465332
164	0.4092917633056641
165	0.48238014221191405
166	0.4578972625732422
167	0.3439276885986328
168	0.40287181854248044
169	0.26178363800048826
170	0.40361873626708983
171	0.34383563995361327
172	0.441784553527832
173	0.535794906616211
174	0.29740318298339846
175	0.3428540420532227
176	0.44011756896972654
177	0.34722198486328126
178	0.3785818862915039
179	0.35192146301269533
180	0.4323099517822266
181	0.3653534698486328
182	0.32119762420654296
183	0.31890933990478515
184	0.35499210357666017
185	0.3157517051696777
186	0.49295066833496093
187	0.3698986053466797
188	0.3364497375488281
189	0.4068466567993164
190	0.38630966186523436
191	0.46125
192	0.3815916061401367
193	0.4295310974121094
194	0.36876190185546875
195	0.354763298034668
196	0.6077421569824218
197	0.4239436340332031
198	0.4004103469848633
199	0.3642517852783203
200	0.4210210418701172
201	0.648670654296875
202	0.4730992889404297
203	0.3720765686035156
204	0.5258414459228515
205	0.37892330169677735
206	0.3835737609863281
207	0.33619285583496095
208	0.3340716552734375
209	0.4404266357421875
210	0.3350828552246094
211	0.39293128967285157
212	0.31923627853393555
213	0.43973018646240236
214	0.37899547576904297
215	0.391202392578125
216	0.3678264999389648
217	0.47161834716796874
218	0.3398360061645508
219	0.40304553985595704
220	0.49635700225830076
221	0.3554732131958008
222	0.26054126739501954
223	0.3922560119628906
224	0.3547940444946289
225	0.35227127075195314
226	0.4184353256225586
227	0.5004310607910156
228	0.3745850372314453
229	0.3378071975708008
230	0.34029560089111327
231	0.39627197265625
232	0.21340843200683593
233	0.4367007064819336
234	0.3784424591064453
235	0.4215510177612305
236	0.4849718475341797
237	0.39892269134521485
238	0.37577224731445313
239	0.2981939697265625
240	0.3836784362792969
241	0.34341209411621093
242	0.3122350120544434
243	0.43589832305908205
244	0.3938573455810547
245	0.3610943603515625
246	0.29335010528564454
247	0.40596000671386717
248	0.3955097198486328
249	0.23167413711547852
250	0.419681510925293
251	0.34496124267578127
252	0.3649467086791992
253	0.3308768081665039
254	0.4881938552856445
255	0.23636749267578125
256	0.39237228393554685
257	0.31267494201660156
258	0.4653253173828125
259	0.3999951934814453
260	0.49301631927490236
261	0.3079010009765625
262	0.3581409454345703
263	0.27310901641845703
