Iteration	Score
1	2.365158996582031
2	2.0467279052734373
3	1.8473007202148437
4	1.580849609375
5	1.3975982666015625
6	1.2057144165039062
7	1.2872715759277344
8	0.9698170471191406
9	0.8314012145996094
10	0.9163364410400391
11	0.7532628631591797
12	0.6586167907714844
13	0.5829994201660156
14	0.559816665649414
15	0.5292912292480468
16	0.6415162658691407
17	0.6183308410644531
18	0.4015879821777344
19	0.4290153884887695
20	0.43082504272460936
21	0.3543606948852539
22	0.49077907562255857
23	0.5762550354003906
24	0.5638620376586914
25	0.46700401306152345
26	0.32969783782958983
27	0.3792753219604492
28	0.4526078796386719
29	0.34771339416503905
30	0.5440177154541016
31	0.4872193145751953
32	0.44673309326171873
33	0.47809558868408203
34	0.4003972625732422
35	0.38688854217529295
36	0.2838811492919922
37	0.4888866424560547
38	0.3498823928833008
39	0.20809581756591797
40	0.3143374633789062
41	0.2743577194213867
42	0.37654090881347657
43	0.2696122741699219
44	0.3839532470703125
45	0.3978691101074219
46	0.3440234375
47	0.2686526107788086
48	0.36164997100830076
49	0.23903175354003905
50	0.438597412109375
51	0.5060795593261719
52	0.49690845489501956
53	0.19324920654296876
54	0.38623092651367186
55	0.4389388275146484
56	0.2639767837524414
57	0.38353118896484373
58	0.4907176971435547
59	0.44750251770019533
60	0.3676466369628906
61	0.251160945892334
62	0.38564788818359375
63	0.20665447235107423
64	0.2743282699584961
65	0.28838253021240234
66	0.23366664886474608
67	0.25115427017211917
68	0.3205864334106445
69	0.21866245269775392
70	0.2514663887023926
71	0.253579158782959
72	0.37460277557373045
73	0.29009428024291994
74	0.35279869079589843
75	0.3904436492919922
76	0.28415863037109373
77	0.4173072052001953
78	0.29288368225097655
79	0.27653350830078127
80	0.4009761428833008
81	0.38700405120849607
82	0.2438505172729492
83	0.44096138000488283
84	0.3287289428710938
85	0.45107460021972656
86	0.2775084114074707
87	0.22048803329467773
88	0.32210506439208986
89	0.4514732360839844
90	0.2863557624816895
91	0.1655855369567871
92	0.30525856018066405
93	0.25486623764038085
94	0.2541826629638672
95	0.22722471237182618
96	0.36774482727050783
97	0.323192138671875
98	0.260290641784668
99	0.36713428497314454
100	0.15204374313354493
101	0.3878645324707031
102	0.27216306686401365
103	0.38524517059326174
104	0.28779809951782226
105	0.22863643646240234
106	0.35438232421875
107	0.2543417167663574
108	0.21928943634033204
109	0.28916885375976564
110	0.3469151306152344
111	0.4004126739501953
112	0.2519390869140625
113	0.36029136657714844
114	0.4083623504638672
115	0.2464508056640625
116	0.18571048736572265
117	0.16588825225830078
118	0.2943986129760742
119	0.34348583221435547
120	0.3366913986206055
121	0.29136421203613283
122	0.21414161682128907
123	0.14269138336181642
124	0.22608104705810547
125	0.3371322250366211
126	0.3085415649414063
127	0.3243840026855469
128	0.3724898529052734
129	0.19119285583496093
130	0.21191404342651368
131	0.21032608032226563
132	0.24189903259277343
133	0.3292927551269531
134	0.2582846641540527
135	0.20489015579223632
136	0.22946918487548829
137	0.22923492431640624
138	0.22696426391601562
139	0.3125180435180664
140	0.1950222396850586
141	0.41219974517822267
142	0.1349639129638672
143	0.2880020904541016
144	0.26816837310791014
145	0.18288602828979492
146	0.2730659866333008
147	0.3421531295776367
148	0.14038076400756835
149	0.18297542572021486
150	0.206412353515625
151	0.23011039733886718
152	0.11515771865844726
153	0.32242637634277344
154	0.3424720001220703
155	0.18744287490844727
156	0.2513322448730469
157	0.23068870544433595
158	0.18030912399291993
159	0.1806346893310547
160	0.2311404037475586
161	0.2401038932800293
162	0.2177513313293457
163	0.18161792755126954
164	0.1922402000427246
165	0.32075225830078125
166	0.23141443252563476
167	0.1505947494506836
168	0.21807628631591797
169	0.09614540100097656
170	0.19060503005981444
171	0.1411745834350586
172	0.22242340087890625
173	0.29254741668701173
174	0.08716344833374023
175	0.14393797874450684
176	0.22788654327392577
177	0.14858640670776369
178	0.1881147575378418
179	0.1823723793029785
180	0.2590020751953125
181	0.14423664093017577
182	0.10547449111938477
183	0.1999373245239258
184	0.24523872375488281
185	0.1369524669647217
186	0.2506744384765625
187	0.2265408706665039
188	0.1908757781982422
189	0.14226751327514647
190	0.23816164016723632
191	0.2921889114379883
192	0.23866613388061522
193	0.24070301055908203
194	0.19396089553833007
195	0.20366601943969725
196	0.41187583923339843
197	0.1987447929382324
198	0.1376326274871826
199	0.20217565536499024
200	0.27791854858398435
201	0.43646530151367186
202	0.2285621452331543
203	0.19039291381835938
204	0.44622509002685545
205	0.24458723068237304
