Iteration	Score
1	2.365158996582031
2	2.2266973876953124
3	2.1815541076660154
4	2.018337860107422
5	1.8874609375
6	1.8257215881347657
7	1.799205322265625
8	1.6147035217285157
9	1.5046302795410156
10	1.5443965148925782
11	1.3557232666015624
12	1.3007421875
13	1.2251358032226562
14	1.210962905883789
15	1.1543667602539063
16	1.238148422241211
17	1.1676986694335938
18	0.971402587890625
19	1.0096302032470703
20	1.026949920654297
21	0.8894410705566407
22	0.9468730926513672
23	1.013190689086914
24	0.9948789978027344
25	0.9125250244140625
26	0.764665756225586
27	0.7848096466064454
28	0.781566390991211
29	0.8056829071044922
30	0.8482365417480469
31	0.9497434997558594
32	0.8384017181396485
33	0.7631329345703125
34	0.6730131530761718
35	0.7421246337890625
36	0.595809211730957
37	0.773680419921875
38	0.712353515625
39	0.5639788055419922
40	0.6980365753173828
41	0.6073204040527344
42	0.6688426208496093
43	0.5700235748291016
44	0.6716798400878906
45	0.5933843994140625
46	0.6585472106933594
47	0.5396634674072266
48	0.5548836898803711
49	0.5545755767822266
50	0.6687380981445312
51	0.6632199096679687
52	0.5706966018676758
53	0.4502048873901367
54	0.6197642517089844
55	0.6288362503051758
56	0.4863642501831055
57	0.6263153839111328
58	0.6771150970458985
59	0.7042610168457031
60	0.5558495330810547
61	0.4832814788818359
62	0.6122341156005859
63	0.41881507873535156
64	0.4861570739746094
65	0.45089141845703123
66	0.42652679443359376
67	0.5001727294921875
68	0.4881846237182617
69	0.4358852386474609
70	0.4123712921142578
71	0.4282673263549805
72	0.5183654022216797
73	0.48842689514160154
74	0.5459371185302735
75	0.5332743072509766
76	0.47347904205322267
77	0.5758992004394531
78	0.4577782440185547
79	0.47458213806152344
80	0.5786614990234376
81	0.5447861480712891
82	0.4327597808837891
83	0.5866722106933594
84	0.5468341827392578
85	0.5890255737304687
86	0.4649824523925781
87	0.36284187316894534
88	0.555566177368164
89	0.5687332916259765
90	0.5221475219726562
91	0.3534178924560547
92	0.44644981384277344
93	0.4608448028564453
94	0.46736358642578124
95	0.4266803741455078
96	0.4775093078613281
97	0.46003299713134765
98	0.40985450744628904
99	0.5926548767089844
100	0.35076442718505857
101	0.5670934295654297
102	0.42042701721191406
103	0.5960811614990235
104	0.49858795166015624
105	0.43882705688476564
106	0.5831120300292969
107	0.44500930786132814
108	0.46740577697753904
109	0.4829138946533203
