Iteration	Score
232	0.06028534889221191
233	0.21419401168823243
234	0.11080356597900391
235	0.0764493465423584
236	0.20727714538574218
237	0.14532363891601563
238	0.052627944946289064
239	0.07692724704742432
240	0.06320590019226074
241	0.04935789108276367
242	0.07447565078735352
243	0.11080967903137207
244	0.13917707443237304
245	0.14384485244750977
246	0.09635107040405273
247	0.09480036735534668
248	0.10730260848999024
249	0.01319267749786377
250	0.09784878730773926
251	0.07115842819213868
252	0.07270837306976319
253	0.05659790992736816
254	0.11846172332763671
255	0.07397826194763184
256	0.07648630142211914
257	0.0713521671295166
258	0.16225530624389647
259	0.026968317031860353
260	0.0949176025390625
261	0.06108199596405029
262	0.07541927337646484
263	0.08065048217773438
264	0.029479708671569824
265	0.05050595283508301
266	0.05292441844940186
267	0.13688409805297852
268	0.03948868274688721
269	0.18090459823608399
270	0.07822282791137695
271	0.13693817138671874
272	0.10807825088500976
273	0.06258833885192872
274	0.059410743713378907
275	0.13017623901367187
276	0.16069740295410156
277	0.0786470365524292
278	0.23729217529296875
279	0.03736656188964844
280	0.07021518230438233
281	0.20240034103393556
282	0.08930006980895996
283	0.09536101341247559
284	0.08383257865905762
285	0.05409374237060547
286	0.2665689849853516
287	0.16079660415649413
288	0.1539600372314453
289	0.020082275867462158
290	0.07970932006835937
291	0.04109659194946289
292	0.15078018188476563
293	0.0953963851928711
294	0.2069765281677246
295	0.10744486808776856
296	0.05353776931762695
297	0.12280165672302246
298	0.07689233779907227
299	0.05105396270751953
300	0.14459510803222655
301	0.11025623321533203
302	0.023586845397949217
303	0.11609530448913574
304	0.10692386627197266
305	0.17246686935424804
306	0.10617143630981446
307	0.13752471923828125
308	0.15950242042541504
309	0.07739164352416993
310	0.10845726013183593
311	0.05420666217803955
312	0.1679465103149414
313	0.15421810150146484
314	0.06674988746643067
315	0.11923873901367188
316	0.17838298797607421
317	0.09047994613647461
318	0.11220167160034179
319	0.04131047248840332
320	0.043723649978637695
321	0.0922984504699707
322	0.0523096227645874
323	0.08233708381652832
324	0.1472761631011963
325	0.048594508171081546
326	0.0838395881652832
327	0.07011870861053467
328	0.12876007080078125
329	0.14512530326843262
330	0.03718749046325684
331	0.01764372944831848
332	0.08944689750671386
333	0.07517471313476562
334	0.1831062126159668
335	0.028133320808410644
336	0.17303794860839844
337	0.07979424476623535
338	0.06227723121643067
339	0.15769999504089355
340	0.05362551689147949
341	0.18470464706420897
342	0.11238561630249023
343	0.1673984146118164
344	0.14601449966430663
345	0.1717238235473633
346	0.1324511432647705
347	0.23383216857910155
348	0.06932368278503417
349	0.08844010353088379
350	0.1862078857421875
351	0.08685456275939941
352	0.044521970748901366
353	0.1647743797302246
354	0.1294390392303467
355	0.12858274459838867
356	0.06732133865356445
357	0.04443319797515869
358	0.03892370700836181
359	0.08481922149658203
360	0.04318735122680664
361	0.18436601638793945
362	0.0626314115524292
363	0.08688834190368652
364	0.07408793449401856
365	0.042599668502807615
366	0.017002830505371092
367	0.13448122024536133
368	0.09759641647338867
369	0.017062718868255614
370	0.15212507247924806
371	0.1142469310760498
372	0.17524023056030275
373	0.14135433197021485
374	0.06880167961120605
375	0.08772175788879394
376	0.07390005111694337
377	0.04425140380859375
378	0.12830422401428224
379	0.055667877197265625
380	0.05957785606384278
381	0.159986515045166
382	0.07395063400268555
383	0.11004076004028321
384	0.18659290313720703
385	0.028270392417907714
386	0.07997521877288818
387	0.11886615753173828
388	0.12449700355529786
389	0.06524608612060546
390	0.11781766891479492
391	0.021340980529785156
392	0.05363910675048828
393	0.07357193946838379
394	0.011602973937988282
395	0.15081168174743653
396	0.12793638229370116
397	0.0631187343597412
398	0.06774930477142334
399	0.07981761932373047
400	0.014217343330383301
401	0.0669783592224121
402	0.05194498062133789
403	0.053600583076477054
404	0.05030664443969726
405	0.058751792907714845
406	0.1053181266784668
407	0.088280668258667
408	0.0402722978591919
409	0.09966276168823242
410	0.0743509864807129
411	0.13298975944519043
412	0.03330295085906983
413	0.05168261528015137
414	0.04580197811126709
415	0.08460638999938964
416	0.0889372730255127
417	0.01878370523452759
418	0.019098076820373535
419	0.02213134288787842
420	0.06581764698028564
421	0.03610087394714356
422	0.018809175491333006
423	0.10097614288330078
424	0.07440699577331543
425	0.07076861381530762
426	0.01297116994857788
427	0.032398884296417234
428	0.121947021484375
429	0.057029128074645996
430	0.07534890174865723
431	0.04153178215026856
432	0.01169017791748047
433	0.055881404876708986
434	0.08596368789672852
435	0.08801802635192871
436	0.03888584136962891
437	0.05812443733215332
438	0.03723256349563599
439	0.03577592134475708
440	0.02493556499481201
441	0.062140731811523436
442	0.07551530361175537
443	0.2046335220336914
444	0.06244322776794434
445	0.060593056678771975
446	0.07492185592651367
447	0.07475166797637939
448	0.06410698890686035
449	0.08520525932312012
450	0.1723927688598633
451	0.06306635856628418
452	0.041381630897521976
453	0.07662503242492676
454	0.052908716201782224
455	0.06267031669616699
456	0.0301747465133667
457	0.062306880950927734
458	0.09196998596191407
459	0.05407625675201416
460	0.04878607749938965
461	0.07609934329986573
462	0.059373064041137694
463	0.1762166976928711
464	0.054831256866455076
465	0.09071761131286621
466	0.0712760877609253
467	0.03716465711593628
468	0.1046717643737793
469	0.027336440086364745
470	0.05121526718139648
471	0.16435123443603517
472	0.040545482635498044
473	0.08411527633666992
474	0.10493348121643066
475	0.028820605278015138
476	0.043829941749572755
477	0.010252059698104858
478	0.03323190689086914
479	0.030625672340393068
480	0.07596516609191895
481	0.05000290393829346
482	0.04119821548461914
483	0.07109969615936279
484	0.03972720623016358
485	0.02806521415710449
486	0.0804061508178711
487	0.11369965553283691
488	0.04758301734924317
489	0.08577935218811035
490	0.15108529090881348
491	0.03669154167175293
492	0.020701534748077392
493	0.08690741539001465
494	0.03551422119140625
495	0.07876087188720703
496	0.024942638874053954
497	0.028451132774353027
498	0.0194100284576416
499	0.12523645401000977
500	0.07353754043579101
501	0.03947318553924561
502	0.06000781536102295
503	0.028585491180419923
504	0.12783782958984374
505	0.12217685699462891
506	0.04030056953430176
507	0.026390221118927002
508	0.04347801208496094
509	0.08785108566284179
510	0.03974960327148438
511	0.12370991706848145
512	0.03619393110275269
513	0.15314411163330077
514	0.04290704727172852
515	0.10632335662841796
516	0.10101560592651367
517	0.05190714359283447
518	0.011206965446472168
519	0.0428234338760376
520	0.05169583320617676
521	0.06629501342773438
522	0.13672874450683595
523	0.06790858745574951
524	0.04482038021087646
525	0.11085752487182617
526	0.045810003280639645
527	0.017076590061187745
528	0.06027103900909424
529	0.013504610061645508
530	0.012327904701232911
531	0.0881132411956787
532	0.07630237102508546
533	0.02308351993560791
534	0.10266944885253906
535	0.059192628860473634
536	0.05895970344543457
537	0.01337074041366577
538	0.14620121002197264
539	0.06434144496917725
540	0.13140827178955078
541	0.10498921394348144
542	0.04564872741699219
543	0.04879868030548096
544	0.14622977256774902
545	0.08051548004150391
546	0.07612068653106689
547	0.04746376037597656
548	0.02885397434234619
549	0.041648697853088376
550	0.014316112995147704
551	0.11280078887939453
552	0.13645140647888185
553	0.04002866268157959
554	0.015865879058837892
555	0.06409563064575195
556	0.05370087623596191
557	0.06444351196289062
558	0.03028658151626587
559	0.04769201278686523
560	0.16879695892333985
561	0.033659205436706544
562	0.04796374797821045
563	0.03770146608352661
564	0.05834878444671631
565	0.04728124618530274
566	0.05180829048156738
567	0.1827787399291992
568	0.06456963062286376
569	0.03213298320770264
570	0.06506612777709961
571	0.01932579517364502
572	0.05990923881530762
573	0.062396759986877444
574	0.06336586475372315
575	0.05476144313812256
576	0.04367659091949463
577	0.060999336242675783
578	0.020486419200897218
579	0.07658422470092774
580	0.07498730659484863
581	0.0429662036895752
582	0.0349005937576294
583	0.08833286285400391
584	0.03294856548309326
585	0.022374026775360108
586	0.08571014404296876
587	0.08456569671630859
588	0.014797887802124023
589	0.1681804847717285
590	0.04484609603881836
591	0.1946653175354004
592	0.06442891120910645
593	0.09993637084960938
594	0.04083251476287842
595	0.008233675956726074
596	0.08616583824157714
597	0.09273027420043946
598	0.05141922950744629
599	0.0208495569229126
600	0.038215939998626706
